-2.230000 	 4.006233
-2.220000 	 4.015752
-2.210000 	 4.024339
-2.200000 	 4.032000
-2.190000 	 4.038741
-2.180000 	 4.044568
-2.170000 	 4.049487
-2.160000 	 4.053504
-2.150000 	 4.056625
-2.140000 	 4.058856
-2.130000 	 4.060203
-2.120000 	 4.060672
-2.110000 	 4.060269
-2.100000 	 4.059000
-2.090000 	 4.056871
-2.080000 	 4.053888
-2.070000 	 4.050057
-2.060000 	 4.045384
-2.050000 	 4.039875
-2.040000 	 4.033536
-2.030000 	 4.026373
-2.020000 	 4.018392
-2.010000 	 4.009599
-2.000000 	 4.000000
-1.990000 	 3.989601
-1.980000 	 3.978408
-1.970000 	 3.966427
-1.960000 	 3.953664
-1.950000 	 3.940125
-1.940000 	 3.925816
-1.930000 	 3.910743
-1.920000 	 3.894912
-1.910000 	 3.878329
-1.900000 	 3.861000
-1.890000 	 3.842931
-1.880000 	 3.824128
-1.870000 	 3.804597
-1.860000 	 3.784344
-1.850000 	 3.763375
-1.840000 	 3.741696
-1.830000 	 3.719313
-1.820000 	 3.696232
-1.810000 	 3.672459
-1.800000 	 3.648000
-1.790000 	 3.622861
-1.780000 	 3.597048
-1.770000 	 3.570567
-1.760000 	 3.543424
-1.750000 	 3.515625
-1.740000 	 3.487176
-1.730000 	 3.458083
-1.720000 	 3.428352
-1.710000 	 3.397989
-1.700000 	 3.367000
-1.690000 	 3.335391
-1.680000 	 3.303168
-1.670000 	 3.270337
-1.660000 	 3.236904
-1.650000 	 3.202875
-1.640000 	 3.168256
-1.630000 	 3.133053
-1.620000 	 3.097272
-1.610000 	 3.060919
-1.600000 	 3.024000
-1.590000 	 2.986521
-1.580000 	 2.948488
-1.570000 	 2.909907
-1.560000 	 2.870784
-1.550000 	 2.831125
-1.540000 	 2.790936
-1.530000 	 2.750223
-1.520000 	 2.708992
-1.510000 	 2.667249
-1.500000 	 2.625000
-1.490000 	 2.582251
-1.480000 	 2.539008
-1.470000 	 2.495277
-1.460000 	 2.451064
-1.450000 	 2.406375
-1.440000 	 2.361216
-1.430000 	 2.315593
-1.420000 	 2.269512
-1.410000 	 2.222979
-1.400000 	 2.176000
-1.390000 	 2.128581
-1.380000 	 2.080728
-1.370000 	 2.032447
-1.360000 	 1.983744
-1.350000 	 1.934625
-1.340000 	 1.885096
-1.330000 	 1.835163
-1.320000 	 1.784832
-1.310000 	 1.734109
-1.300000 	 1.683000
-1.290000 	 1.631511
-1.280000 	 1.579648
-1.270000 	 1.527417
-1.260000 	 1.474824
-1.250000 	 1.421875
-1.240000 	 1.368576
-1.230000 	 1.314933
-1.220000 	 1.260952
-1.210000 	 1.206639
-1.200000 	 1.152000
-1.190000 	 1.097041
-1.180000 	 1.041768
-1.170000 	 0.986187
-1.160000 	 0.930304
-1.150000 	 0.874125
-1.140000 	 0.817656
-1.130000 	 0.760903
-1.120000 	 0.703872
-1.110000 	 0.646569
-1.100000 	 0.589000
-1.090000 	 0.531171
-1.080000 	 0.473088
-1.070000 	 0.414757
-1.060000 	 0.356184
-1.050000 	 0.297375
-1.040000 	 0.238336
-1.030000 	 0.179073
-1.020000 	 0.119592
-1.010000 	 0.059899
-1.000000 	 0.000000
-0.990000 	 -0.060099
-0.980000 	 -0.120392
-0.970000 	 -0.180873
-0.960000 	 -0.241536
-0.950000 	 -0.302375
-0.940000 	 -0.363384
-0.930000 	 -0.424557
-0.920000 	 -0.485888
-0.910000 	 -0.547371
-0.900000 	 -0.609000
-0.890000 	 -0.670769
-0.880000 	 -0.732672
-0.870000 	 -0.794703
-0.860000 	 -0.856856
-0.850000 	 -0.919125
-0.840000 	 -0.981504
-0.830000 	 -1.043987
-0.820000 	 -1.106568
-0.810000 	 -1.169241
-0.800000 	 -1.232000
-0.790000 	 -1.294839
-0.780000 	 -1.357752
-0.770000 	 -1.420733
-0.760000 	 -1.483776
-0.750000 	 -1.546875
-0.740000 	 -1.610024
-0.730000 	 -1.673217
-0.720000 	 -1.736448
-0.710000 	 -1.799711
-0.700000 	 -1.863000
-0.690000 	 -1.926309
-0.680000 	 -1.989632
-0.670000 	 -2.052963
-0.660000 	 -2.116296
-0.650000 	 -2.179625
-0.640000 	 -2.242944
-0.630000 	 -2.306247
-0.620000 	 -2.369528
-0.610000 	 -2.432781
-0.600000 	 -2.496000
-0.590000 	 -2.559179
-0.580000 	 -2.622312
-0.570000 	 -2.685393
-0.560000 	 -2.748416
